model,Model name,Launch,Code name,Fab (nm),Transistors (million),Die size (mm),Bus interface,Core clock (MHz),Memory clock (MHz),Core config,Memory Size (MiB),Memory Bandwidth (GB/s),Memory Bus type,Memory Bus width (bit),Fillrate MOps/s,Fillrate MPixels/s,Fillrate MTexels/s,Fillrate MVertices/s,Latest API support Direct3D,TDP (Watts),Vendor,Model,Die size,Model (Codename),Model (Code name),Latest API support OpenGL,Performance (MFLOPS FP32),Performance (GFLOPS FP32),Supported API version Direct3D,Supported API version OpenGL,Fillrate MOperations/s,Performance (GFLOPS),Transistors (million) Die size (mm),Clock rate Core (MHz),Clock rate Shader (MHz),Clock rate Memory (MHz),Fillrate Pixel (GP/s),Fillrate Texture (GT/s),Processing power (GFLOPS) Single precision,Comments,Supported API version OpenCL,Supported API version CUDA,Release Price (USD),Memory configuration Size (MiB),Memory configuration Bandwidth (GB/s),Memory configuration DRAM type,Memory configuration Bus width (bit),Clock rate Memory (GT/s),SM count,Memory configuration Size (GiB),Processing power (GFLOPS) Double precision,Supported API version Vulkan,Clock rate Average Boost (MHz),Clock rate Max Boost (MHz),Clock rate Base (MHz),SMX count,Process,Transistors (billion),Clock Speeds Base (MHz),Clock Speeds Boost (MHz),Clock Speeds Memory (GT/s),L2 Cache (MiB),Memory Size (GiB),SLI support,Release price (USD) MSRP,Clock speeds Base core (MHz),Clock speeds Boost core (MHz),Clock speeds Memory (GT/s),Processing power (GFLOPS) Half precision,Release price (USD) Founders Edition,Bus Interface,Clock speeds Base core clock (MHz),Clock speeds Boost core clock (MHz),Processing power (GFLOPS) Tensor compute + Single precision,NVLink Support,NVLink support,Release price (USD),Processing power (TFLOPS) Half precision,Processing power (TFLOPS) Single precision,Processing power (TFLOPS) Double precision,Processing power (TFLOPS) Tensor compute (FP16),Ray tracing Performance Rays/s (Billions),Ray tracing Performance RTX OPS/s (Trillions),Processing power (TFLOPS) Tensor compute (FP16) (2:1 sparse),Ray tracing Performance (TFLOPS),Processing power (TFLOPS) Tensor compute FP16 (2:1 sparse),Processing power (TFLOPS) Tensor compute FP4 (2:1 sparse),API support Direct3D,API support OpenGL,Code name Code name Code name,Fab (nm) Fab (nm) Fab (nm),Bus interface Bus interface Bus interface,Core clock (MHz) Core clock (MHz) Core clock (MHz),Memory clock (MHz) Memory clock (MHz) Memory clock (MHz),Core config Core config Core config,Memory Size (MiB) Size (MiB),Memory Bandwidth (GB/s) Bandwidth (GB/s),Memory Bus type Bus type,Memory Bus width (bit) Bus width (bit),Fillrate Pixel (GP/s) Pixel (GP/s),Fillrate Texture (GT/s) Texture (GT/s),Supported API version OpenGL Hardware,Supported API version OpenGL Drivers (Software),TDP (Watts) TDP (Watts) TDP (Watts),Features,Clock speed Core (MHz),Clock speed Shader (MHz),Clock speed Memory (MHz),Processing power (GFLOPS),Notes,Clock speed Memory (GT/s),Supported API version CUDA Compute Capability,Notes (original research),Clock speed Min (MHz),Clock speed Average (MHz),Processing power (GFLOPS) Single precision (Boost),Supported API version DirectX,L2 Cache(MiB),Memory (GT/s),Clock speeds Memory (MHz) (Gb/s) (GT/s),Processing power (TFLOPS) Tensor TOPS (INT8),Processing power (GFLOPS) Tensor compute (FP16),Model name (Architecture),Code name(s),Memory Type,Ray tracing Performance RTX OPS (Trillions),Shader clock (MHz),Nvidia Optimus technology,Cache L1/SM (KiB),Cache L2 (MiB),Boost clock (MHz),Memory clock (MT),Fillrate Ray tracing (TFLOPS),Processing power (TFLOPS) Tensor compute (FP16) (sparse),Size Profile,Size Slots,Processing power (TFLOPS) Tensor,Microarchitecture,Core,Shaders Core config,Shaders Base clock (MHz),Shaders Max boost clock (MHz),Memory Size (GB),Memory Clock (MT/s),Processing power (TFLOPS) Half precision Tensor Core FP32 Accumulate,Processing power (TFLOPS) Single precision (MAD or FMA),Processing power (TFLOPS) Double precision (FMA),CUDA compute capability,TDP (W),"Notes, form factor",Fillrate MTri/s,Latest supported API version Direct3D,Latest supported API version OpenGL,Latest supported API version Vulkan,Latest supported API version Other,Processing power (GFLOPS) Ray tracing performance,Processing power (GFLOPS) Tensor compute (FP16) (2:1 sparse),Deep Learning TOPS (INT8),Transistors,Core CUDA cores,Core Texture mapping unit,Core Render output unit,Core Ray tracing cores,Core Tensor cores,Core Clock speed Boost value,Streaming multiprocessors,Cache L1,Cache L2,Memory Size,Memory Clock,Memory Bandwidth,Memory Bus width,Fillrate Pixel,Fillrate Texture,Processing power FP16/FP32,Processing power FP64,Interface Host,TDP,Memory Size (KiB),GPU arch,Performance (FLOPS),API compliance Direct3D,API compliance OpenGL,Memory Size (MB),API support (version) Direct3D,API support (version) OpenGL,TDP (Watts) Max.,Memory Bus width (Bit),Crossfire support,API support (version) OpenCL,Crossfire Support,"API support (version) OpenCL, ATI Stream",Graphics core,Fillrate FP32 (GP/s),Memory Effective clock (MHz),Features /Notes,API (version) Direct3D,API (version) OpenGL,TDP (Watts) Idle,Core Config,Core Clock (MHz),CrossFire support,Release Date & Price,Architecture & Fab,Transistors & Die Size,Processing power (GFLOPS) Single,Processing power (GFLOPS) Double,Memory Bus type & width,Memory Clock (MHz),TDP (Watts) Max,Codename,Architecture,Core Clock rate (MHz),Config core,Shared Memory Bus width (bit),Shared Memory Bus type,Shared Memory Bandwidth (GB/s),API compliance (version) Direct3D,API compliance (version) OpenGL,API compliance (version) OpenCL,API compliance (version) Vulkan,Combined TDP Idle (W),Combined TDP Max. (W),APU Series,Architecture Fab,Transistors Die Size,Core Clock (MHz) Base,Core Clock (MHz) Turbo,APU,Architecture (Fab),Memory Bus type & width (bit),TDP (W) Idle Max,Model (codename),TBP,TBP (W),Architecture & fab,Transistors & die size,Processing power (GFLOPS) Half,Infinity Cache Size,Infinity Cache Bandwidth (GB/s),Chiplets,Processing power (TFLOPS) Half,Processing power (TFLOPS) Single,Processing power (TFLOPS) Double,Hardware T&L,Memory (MHz),Clock rate (MHz) Core (MHz),Clock rate (MHz) Boost (MHz),Shared memory Bus type & width (bit),Shared memory Clock,Shared memory Bandwidth (GB/s),Micro-archi-tecture,Fillrate (GT/s),TDP /idle (Watts),API compliance (version) OpenGL (OpenCL),TDP /idle (watts),Core Config (CU),Stream processors,API compliance (version) DirectX,LLVM target,Vector TFLOPS FP16,Vector TFLOPS FP32,Vector TFLOPS FP64,Vector TFLOPS INT8,Matrix speedup FP32,Matrix speedup FP64,Matrix speedup S.Sparse,"Core config,",Code name (console model),GPU code name and/or architecture,"Core config,,",Ray-tracing performance GRays/s (triangles),Ray-tracing performance GRays/s (voxels or boxes),ML Performance TOPS (INT8),ML Performance TOPS (INT4),Memory RAM type,API compliance (version) Other,Architecture features,Execution units,Shading units,Clock speeds Boost clock (MHz),Clock speeds Memory (MT/s),Processing power (GFLOPS) INT8,Branding and Model,Branding and Model Branding and Model.1,MSRP (USD),L2 cache,Clock rate (MHz),Processing power (TFLOPS) Half precision (base),Processing power (TFLOPS) Single precision (base),Processing power (TFLOPS) Double precision (base),Processing power (TFLOPS) XMX Half Precision,Processing power (TFLOPS) Bfloat16,Full_Price,Date,Year
AMD_R580_5,nan,2006-01-24 00:00:00,R580,90,384,352,PCIe ×16,,,48:8:16:16,,49.6,GDDR3,256,,10400,10400,1300,,,AMD,Radeon X1900 XTX,nan,nan,nan,,,,,,31200,,,650,,775,,,,,,,$649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,9.0c,2.1,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0,2006-01-24,2006
AMD_R580,nan,2006-01-24 00:00:00,R580,90,384,352,PCIe ×16,,,48:8:16:16,,46.4,GDDR3,256,,10000,10000,1250,,,AMD,Radeon X1900 CrossFire Edition,nan,nan,nan,,,,,,30000,,,625,,725,,,,,,,$599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,9.0c,2.1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,2006-01-24,2006
AMD_R580_4,nan,2006-01-24 00:00:00,R580,90,384,352,PCIe ×16,,,48:8:16:16,,46.4,GDDR3,256,,10000,10000,1250,,,AMD,Radeon X1900 XT,nan,nan,nan,,,,,,30000,,,625,,725,,,,,,,$549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256 512,9.0c,2.1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,2006-01-24,2006
AMD_RV570,nan,2007-01-29 00:00:00,RV570,80,330,230,AGP 8x PCIe x16,,,36:8:12:12,,38.4,GDDR3,256,,6000,6000,1000,,,AMD,Radeon X1950 GT,nan,nan,nan,,,,,,18000,,,500,,600,,,,,,,$140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256 512,9.0c,2.1,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,2007-01-29,2007
NVIDIA_GT200-103-A2 G200-103-B2,nan,2008-09-16 00:00:00,GT200-103-A2 G200-103-B2,65 nm 55 nm,1400,576 470,PCIe 2.0 x16,,,216:72:28,,,,,,,,,,182 171,NVIDIA,GeForce GTX 260,nan,nan,nan,,,,10.0,3.3,,,,576,1242 1350,,16.128,41.472,536.5 583.2,55 nm version has less TDP,,,$300,896 (1792),111.9,GDDR3,448,1.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2008-09-16,2008
NVIDIA_GT200-105-B3,nan,2009-04-09 00:00:00,GT200-105-B3,TSMC/UMC 55 nm,1400,470,PCIe 2.0 x16,,,240:80:28,,,,,,,,,,219,NVIDIA,GeForce GTX 275,nan,nan,nan,,,,10.0,3.3,,,,633,1404,,17.724,50.6,674,Effectively one-half of the GTX 295,,,$250,896 (1792),127.0,GDDR3,448,2.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,2009-04-09,2009
NVIDIA_GT200-350-B3,nan,2009-01-15 00:00:00,GT200-350-B3,TSMC/UMC 55 nm,1400,470,PCIe 2.0 x16,,,240:80:32,,,,,,,,,,204,NVIDIA,GeForce GTX 285,nan,nan,nan,,,,10.0,3.3,,,,648,1476,,20.736,51.84,708.48,EVGA GTX285 Classified supports 4-way SLI,,,$400,1024 (2048),159.0,GDDR3,512,2.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,2009-01-15,2009
NVIDIA_2× GT200-400-B3,nan,2009-01-08 00:00:00,2× GT200-400-B3,TSMC/UMC 55 nm,2× 1400,2× 470,PCIe 2.0 x16,,,2× 240:80:28,,,,,,,,,,289,NVIDIA,GeForce GTX 295,nan,nan,nan,,,,10.0,3.3,,,,576,1242,,2× 16.128,2× 46.08,1192.3,Dual PCB models were replaced with a single PCB model with 2 GPUs,,,$500,2× 896,2× 111.9,GDDR3,2× 448,1.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,2009-01-08,2009
NVIDIA_GF100-375-A3,nan,2010-03-26 00:00:00,GF100-375-A3,TSMC 40 nm,3000,529,,,,480:60:48,,,,,,,,,,250,NVIDIA,GeForce GTX 480,nan,nan,nan,,,,12 FL 11_1,4.6,,,,701,1401,3696,21.0,42.0,1344.96,,1.2,2.0,$499,,177.4,GDDR5,384,,15,1.5,168.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,2010-03-26,2010
NVIDIA_GF104-300-KB-A1,nan,2010-07-12 00:00:00,GF104-300-KB-A1,TSMC 40 nm,1950,332,,,,336:56:24,,,,,,,,,,,NVIDIA,GeForce GTX 460,nan,nan,nan,,,,12 FL 11_1,4.6,,,,675,1350,3600,9.4,37.8,907.2,,1.1,2.1,$199,,86.4,GDDR5,192,,7,0.75,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,2010-07-12,2010
NVIDIA_GF108 GF108-300-A1_2,nan,2010-10-11 00:00:00,GF108 GF108-300-A1,TSMC 40 nm,585,116,,,,96:16:4,,,,,,,,,,49,NVIDIA,GeForce GT 430,nan,nan,nan,,,,12 FL 11_1,4.6,,,,700,1400,1800,2.8,11.2,268.8,,1.1,2.1,$79,,28.8,GDDR3,128,,2,0.5 1 2,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,2010-10-11,2010
NVIDIA_GF108 GF108-300-A1_3,nan,2010-10-11 00:00:00,GF108 GF108-300-A1,TSMC 40 nm,585,116,,,,96:16:4,,,,,,,,,,,NVIDIA,GeForce GT 430,nan,nan,nan,,,,12 FL 11_1,4.6,,,,700,1400,1300,2.8,11.2,,,1.1,2.1,$79,,10.4,GDDR3,64,,2,0.5 1 2,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,2010-10-11,2010
NVIDIA_GF106-250 GF116-200,nan,2010-09-13 00:00:00,GF106-250 GF116-200,TSMC 40 nm,1170,238,,,,192:32:16,,,,,,,,,,106,NVIDIA,GeForce GTS 450,nan,nan,nan,,,,12 FL 11_1,4.6,,,,783,1566,1200-1600 (GDDR3) 3608 (GDDR5),6.2,25.0,601.34,,1.1,2.1,$129,,57.7,GDDR5,128,,4,0.5 1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,2010-09-13,2010
NVIDIA_GF104-225-A1,nan,2010-11-15 00:00:00,GF104-225-A1,TSMC 40 nm,1950,332,,,,288:48:32,,,,,,,,,,150,NVIDIA,GeForce GTX 460 SE,nan,nan,nan,,,,12 FL 11_1,4.6,,,,650,1300,3400,7.8,31.2,748.8,,1.1,2.1,$160,,108.8,GDDR5,256,,6,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2010-11-15,2010
NVIDIA_GF100-275-A3,nan,2010-03-26 00:00:00,GF100-275-A3,TSMC 40 nm,3000,529,,,,448:56:40,,,,,,,,,,215,NVIDIA,GeForce GTX 470,nan,nan,nan,,,,12 FL 11_1,4.6,,,,608,1215,3348,17.0,34.0,1088.64,,1.2,2.0,$349,,133.9,GDDR5,320,,14,1.25,136.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,2010-03-26,2010
NVIDIA_GF110-375-A1,GeForce GTX 580,2010-11-09 00:00:00,GF110-375-A1,TSMC 40 nm,3000,520,PCIe 2.0 x16,,,512:64:48,,,,,,,,,,244,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,772,1544,4008,37.05,49.41,1581.1,,1.1,2.0,$499,,192.384,GDDR5,384,,16,1.5 3,197.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,2010-11-09,2010
NVIDIA_GF104-300-KB-A1_2,nan,2010-07-12 00:00:00,GF104-300-KB-A1,TSMC 40 nm,1950,332,,,,336:56:32,,,,,,,,,,160,NVIDIA,GeForce GTX 460,nan,nan,nan,,,,12 FL 11_1,4.6,,,,675,1350,3600,9.4,37.8,,,1.1,2.1,$229,,115.2,GDDR5,256,,7,1 2,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,2010-07-12,2010
NVIDIA_GF100-030-A3,nan,2010-05-31 00:00:00,GF100-030-A3,TSMC 40 nm,3000,529,,,,352:44:32,,,,,,,,,,200,NVIDIA,GeForce GTX 465,nan,nan,nan,,,,12 FL 11_1,4.6,,,,608,1215,3206,13.3,26.7,855.36,,1.2,2.0,$279,,102.7,GDDR5,256,,11,1,106.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,2010-05-31,2010
NVIDIA_GF110-275-A1,GeForce GTX 570,2010-12-07 00:00:00,GF110-275-A1,TSMC 40 nm,3000,520,PCIe 2.0 x16,,,480:60:40,,,,,,,,,,219,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,732,1464,3800,29.28,43.92,1405.4,,1.1,2.0,$349,,152,GDDR5,320,,15,1.25 2.5,175.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,2010-12-07,2010
NVIDIA_GF114,nan,2011-09-24 00:00:00,GF114,TSMC 40 nm,1950,332,,,,336:56:24,,,,,,,,,,,NVIDIA,GeForce GTX 460,nan,nan,nan,,,,12 FL 11_1,4.6,,,,779,1557,4008,10.9,43.6,1045.6,,1.1,2.1,$199,,96.2,GDDR5,192,,7,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,2011-09-24,2011
NVIDIA_GF119_2,GeForce GT 520,2011-04-12 00:00:00,GF119,TSMC 40 nm,292,79,PCIe 2.0 x16 PCIe 2.0 x1 PCI,,,48:8:4,,,,,,,,,,29,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,810,1620,1800,3.25,6.5,155.5,,1.1,2.1,$59,,14.4,DDR3,64,,1,1 2,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,2011-04-12,2011
NVIDIA_GF108_2,nan,2011-02-01 00:00:00,GF108,TSMC 40 nm,585,116,,,,96:16:4,,,,,,,,,,65,NVIDIA,GeForce GT 440,nan,nan,nan,,,,12 FL 11_1,4.6,,,,810,1620,1800 3200,3.2,12.9,311.04,,1.1,2.1,$100,,28.8 51.2,GDDR3 GDDR5,128,,2,0.5 1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2011-02-01,2011
NVIDIA_2× GF110-351-A1,GeForce GTX 590,2011-03-24 00:00:00,2× GF110-351-A1,TSMC 40 nm,2× 3000,2× 520,PCIe 2.0 x16,,,2× 512:64:48,,,,,,,,,,365,NVIDIA,nan,nan,nan,nan,,,,12 FL 11_1,4.6,,,,607,1215,3414,2× 29.14,2× 38.85,2488.3,,1.1,2.0,$699,,2× 163.87,GDDR5,2× 384,,2× 16,2× 1.5,311.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,2011-03-24,2011
